,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29479,1,1,45,1,1,2018-01-21,0.06,1,0
29480,2,2,99,2,6,2018-04-29,0.33,1,0
29481,2,1,125,1,0,,,1,89
29482,2,2,75,15,1,2018-02-18,0.06,1,0
29483,2,2,200,7,0,,,1,0
29484,1,1,100,2,31,2019-07-01,1.71,5,358
29485,1,1,40,4,4,2019-03-07,0.23,4,37
29486,1,1,60,1,2,2018-01-15,0.11,3,0
29487,1,1,97,3,0,,,2,0
29488,3,1,55,2,58,2019-06-27,3.81,1,9
29489,1,2,120,4,31,2019-06-23,1.88,4,296
29490,1,1,39,3,20,2019-06-15,1.29,1,324
29491,2,1,38,2,23,2019-06-30,1.43,1,30
29492,3,1,45,1,61,2019-07-02,3.52,6,274
29493,3,1,60,1,76,2019-06-30,4.43,1,301
29494,2,2,225,4,9,2019-05-19,0.65,1,364
29495,3,1,25,2,75,2019-06-23,4.29,6,254
29496,3,1,25,1,101,2019-07-04,5.59,6,216
29497,1,1,30,1,2,2019-01-18,0.13,1,0
29498,1,1,50,1,2,2018-02-11,0.12,1,0
29499,1,1,25,1,1,2018-01-17,0.06,1,0
29500,2,2,200,5,46,2019-07-01,2.63,1,228
29501,2,2,100,30,1,2018-03-26,0.06,1,177
29502,4,2,65,4,63,2019-06-27,3.63,3,191
29503,3,1,30,1,1,2018-01-11,0.06,1,0
29504,2,2,110,4,1,2018-11-18,0.13,1,0
29505,3,2,45,3,27,2019-06-24,3.65,1,304
29506,2,2,200,30,0,,,7,364
29507,2,2,115,1,2,2018-10-11,0.11,1,0
29508,2,1,75,30,0,,,1,90
29509,1,2,89,1,4,2018-03-07,0.23,1,0
29510,1,1,50,3,3,2018-09-14,0.28,1,189
29511,1,1,125,2,50,2019-06-23,3.19,1,80
29512,5,1,80,2,9,2018-09-30,0.65,1,0
29513,1,1,70,7,0,,,1,365
29514,2,2,100,3,52,2019-05-31,3.2,1,3
29515,1,2,169,2,95,2019-07-05,5.27,1,48
29516,2,2,200,30,0,,,7,365
29517,1,2,300,1,1,2018-01-20,0.06,1,0
29518,3,1,50,1,0,,,1,0
29519,2,2,225,30,1,2018-05-25,0.07,7,364
29520,2,3,30,1,17,2018-05-25,0.94,4,0
29521,2,2,545,2,47,2019-06-27,2.79,1,269
29522,3,2,200,5,19,2019-06-23,1.18,1,155
29523,1,2,189,1,52,2019-06-13,2.88,2,0
29524,1,1,71,5,19,2019-04-16,1.29,7,140
29525,2,2,200,2,13,2018-07-29,0.87,1,0
29526,2,1,65,3,3,2018-10-15,0.17,3,0
29527,1,1,85,10,19,2018-11-24,1.06,1,0
29528,2,1,125,2,3,2019-05-05,0.85,2,0
29529,2,1,395,3,0,,,1,365
29530,1,1,38,1,36,2019-04-18,2.0,6,0
29531,1,1,38,1,33,2019-06-21,1.83,6,1
29532,1,1,70,2,11,2019-07-04,0.67,1,3
29533,1,1,74,1,0,,,1,0
29534,1,1,69,2,21,2019-07-07,1.2,2,28
29535,2,2,155,1,80,2019-06-26,4.62,3,21
29536,2,2,165,2,4,2018-04-17,0.24,1,188
29537,2,1,80,1,1,2018-01-15,0.06,1,0
29538,2,1,90,2,12,2018-10-14,0.79,1,2
29539,1,1,55,2,32,2019-05-27,1.84,3,76
29540,3,2,150,2,54,2019-07-03,3.21,2,351
29541,2,2,170,30,0,,,7,364
29542,2,2,95,4,34,2019-05-30,2.03,1,56
29543,1,1,22,7,5,2019-05-28,0.3,1,5
29544,2,1,150,3,1,2018-05-02,0.07,1,364
29545,3,2,200,3,0,,,1,0
29546,1,2,130,4,53,2019-07-06,3.66,2,41
29547,2,2,173,2,78,2019-07-06,4.43,1,0
29548,1,2,75,4,6,2018-09-23,0.37,1,0
29549,2,2,170,30,0,,,7,364
29550,1,2,110,2,10,2019-06-30,0.68,1,0
29551,1,1,50,5,1,2018-01-21,0.06,1,0
29552,1,1,55,2,9,2019-04-04,0.8,1,319
29553,2,2,135,3,49,2019-06-25,2.71,2,202
29554,2,1,85,2,3,2018-06-07,0.21,2,0
29555,1,1,55,5,4,2018-03-15,0.23,2,0
29556,1,2,189,5,8,2018-06-25,0.52,1,0
29557,1,1,60,3,0,,,1,0
29558,1,2,100,30,5,2019-06-15,0.33,1,117
29559,1,1,76,3,23,2018-09-22,1.37,1,153
29560,1,2,97,2,44,2019-06-26,2.92,1,174
29561,2,2,175,4,8,2019-06-19,0.51,2,160
29562,1,2,150,3,27,2019-06-19,1.58,7,319
29563,1,1,42,7,2,2018-01-23,0.11,1,0
29564,2,1,175,2,0,,,1,88
29565,3,1,40,2,1,2018-08-09,0.09,1,0
29566,1,1,75,1,9,2018-02-24,0.51,1,0
29567,1,2,75,2,6,2018-02-25,0.33,1,0
29568,1,2,79,2,5,2018-04-08,0.28,1,0
29569,1,1,45,2,49,2019-06-21,3.15,1,8
29570,1,1,78,1,2,2018-04-22,0.13,1,0
29571,1,2,160,4,4,2018-09-26,0.3,1,14
29572,1,1,50,2,0,,,1,0
29573,3,1,60,1,38,2019-06-16,2.28,7,47
29574,2,1,300,1,64,2019-06-30,3.59,2,332
29575,1,1,55,2,20,2019-06-24,1.4,3,177
29576,2,2,800,2,0,,,1,2
29577,2,2,170,3,0,,,1,0
29578,2,1,120,60,0,,,1,365
29579,2,1,99,1,45,2019-06-17,2.7,5,315
29580,1,2,90,5,23,2019-06-30,1.7,1,293
29581,2,1,65,2,103,2019-07-07,5.89,2,0
29582,2,1,70,15,0,,,1,0
29583,2,1,80,2,3,2018-04-09,0.19,1,0
29584,5,2,40,5,45,2019-06-23,2.51,1,266
29585,3,1,54,30,5,2019-06-27,0.39,3,335
29586,1,1,138,1,75,2019-07-07,4.59,2,81
29587,1,1,66,14,1,2018-11-13,0.13,1,49
29588,2,1,35,3,2,2018-08-13,0.17,1,0
29589,3,1,25,3,0,,,1,0
29590,1,3,55,2,1,2018-03-18,0.06,1,0
29591,5,1,45,2,0,,,1,0
29592,2,1,109,1,91,2019-06-25,5.11,2,304
29593,1,2,110,2,34,2019-06-29,3.03,1,96
29594,1,2,125,3,0,,,2,0
29595,1,2,119,5,25,2019-05-25,1.49,2,77
29596,2,2,375,4,35,2019-04-26,2.19,1,79
29597,1,1,65,3,5,2018-05-24,0.31,1,0
29598,1,1,75,4,4,2018-11-11,0.33,5,0
29599,1,2,58,30,4,2019-05-15,0.26,6,220
29600,1,1,85,3,11,2019-06-30,0.82,1,13
29601,1,1,68,2,10,2018-12-01,0.94,3,365
29602,2,2,90,4,5,2019-02-24,0.31,1,7
29603,2,1,90,2,30,2019-07-01,1.88,2,331
29604,4,2,75,1,20,2019-01-08,1.55,1,6
29605,1,2,130,3,36,2019-06-25,2.23,1,132
29606,1,1,50,5,1,2018-02-20,0.06,1,0
29607,2,2,150,2,14,2018-04-22,0.79,3,0
29608,1,1,100,3,19,2019-06-24,1.35,1,172
29609,1,1,70,4,0,,,1,0
29610,1,2,345,2,47,2019-06-29,3.24,2,146
29611,1,1,59,1,6,2018-03-17,0.34,1,0
29612,2,2,150,60,6,2019-07-02,0.36,3,33
29613,3,1,80,3,22,2018-10-25,1.28,1,188
29614,3,1,60,1,3,2018-05-28,0.17,1,0
29615,2,2,100,1,4,2018-05-19,0.22,1,22
29616,1,1,50,1,0,,,1,0
29617,2,1,120,2,11,2019-05-30,0.66,2,58
29618,3,2,120,7,13,2018-04-15,0.73,1,0
29619,2,1,48,30,5,2019-05-31,0.32,3,332
29620,2,1,78,1,0,,,1,0
29621,3,3,23,1,13,2018-04-02,0.77,4,0
29622,1,2,175,5,4,2018-08-05,0.31,1,98
29623,1,2,95,3,4,2019-01-03,0.23,2,108
29624,1,1,40,1,4,2018-10-06,0.25,1,84
29625,2,2,339,3,19,2019-04-05,1.25,1,365
29626,1,2,100,2,20,2018-12-12,1.17,1,0
29627,1,2,79,1,8,2018-11-18,0.47,2,21
29628,3,1,50,1,302,2019-07-06,16.81,3,26
29629,2,1,40,3,33,2019-06-05,2.05,1,18
29630,2,3,85,1,1,2018-10-07,0.11,1,90
29631,1,2,129,1,67,2019-06-26,3.97,5,255
29632,1,2,105,3,41,2019-06-19,2.46,1,211
29633,2,2,275,7,10,2018-12-30,0.66,1,0
29634,1,1,47,2,7,2018-03-31,0.4,1,0
29635,2,2,265,2,42,2019-06-07,2.45,1,70
29636,2,2,155,4,18,2019-04-20,1.05,1,0
29637,1,1,80,3,0,,,2,0
29638,2,2,115,1,4,2018-02-25,0.24,1,0
29639,1,1,35,1,5,2018-09-01,0.46,3,59
29640,1,1,69,14,6,2019-06-27,0.35,2,319
29641,1,2,250,1,45,2019-06-17,2.56,1,96
29642,2,2,100,14,6,2019-06-12,1.94,1,0
29643,2,2,120,180,3,2019-01-31,0.42,1,299
29644,2,2,450,2,2,2018-05-26,0.14,1,0
29645,1,1,36,3,8,2018-11-30,0.55,1,0
29646,2,1,52,1,46,2019-06-25,2.73,1,21
29647,2,2,175,2,0,,,1,0
29648,3,1,130,1,4,2018-08-07,0.27,1,365
29649,1,1,45,2,26,2019-06-23,1.6,1,74
29650,2,2,150,30,1,2018-08-11,0.09,1,328
29651,3,2,228,2,4,2018-07-22,0.26,2,0
29652,1,2,80,5,55,2019-06-24,3.31,1,139
29653,2,2,200,2,20,2019-05-07,1.17,3,20
29654,3,1,50,7,14,2019-06-24,1.03,1,93
29655,5,2,150,1,9,2019-06-30,0.72,1,168
29656,1,1,65,2,4,2018-08-31,0.36,2,0
29657,1,1,115,3,0,,,1,0
29658,2,2,180,3,2,2018-07-08,0.15,1,0
29659,1,1,47,1,5,2019-01-02,0.53,1,0
29660,3,1,40,1,7,2018-09-21,0.41,1,0
29661,1,2,1680,1,0,,,12,14
29662,2,2,7703,1,0,,,12,146
29663,2,2,3518,1,0,,,12,215
29664,2,2,6419,1,0,,,12,45
29665,1,2,2626,1,0,,,12,31
29666,1,2,2103,1,0,,,12,20
29667,2,2,75,1,0,,,1,0
29668,1,2,125,2,61,2019-06-30,3.47,3,250
29669,3,1,140,2,14,2019-05-20,0.81,7,57
29670,2,2,220,1,9,2019-06-09,1.79,1,13
29671,2,1,50,1,18,2018-07-30,1.01,1,0
29672,1,1,30,3,32,2019-06-08,1.85,1,36
29673,2,2,980,3,0,,,1,0
29674,1,1,49,2,0,,,1,0
29675,2,1,79,2,88,2019-07-06,5.69,1,107
29676,3,1,90,1,4,2019-06-02,2.26,1,1
29677,4,2,150,4,0,,,6,0
29678,1,1,69,4,16,2019-06-21,0.95,1,300
29679,1,1,50,2,15,2019-05-21,0.97,1,0
29680,2,1,49,30,11,2019-01-17,0.79,4,257
29681,2,2,1100,1,0,,,6,0
29682,5,1,50,5,4,2019-06-17,0.26,2,324
29683,2,2,1500,1,0,,,6,0
29684,2,1,69,2,4,2018-10-28,0.29,11,180
29685,2,1,69,1,4,2018-08-23,0.29,11,365
29686,2,1,65,1,3,2018-03-17,0.18,11,364
29687,2,2,150,3,16,2019-06-23,0.9,1,0
29688,2,2,200,30,3,2019-05-31,0.28,4,311
29689,1,2,150,3,1,2018-06-14,0.08,1,363
29690,1,2,110,2,2,2018-03-18,0.12,1,0
29691,1,2,110,5,28,2019-06-30,1.71,1,347
29692,2,1,69,8,6,2019-04-25,0.37,2,334
29693,1,2,230,1,17,2018-09-17,0.97,1,0
29694,1,1,50,1,0,,,1,0
29695,2,1,60,1,103,2019-07-05,5.94,1,19
29696,3,2,100,1,44,2019-06-23,4.33,1,264
29697,1,2,92,2,42,2019-05-27,2.47,1,11
29698,3,1,98,1,26,2019-06-29,1.48,1,215
29699,1,2,145,7,5,2018-09-13,0.32,1,0
29700,1,1,175,3,0,,,1,365
29701,1,1,80,1,5,2019-02-16,0.53,2,0
29702,2,1,69,1,1,2018-03-15,0.06,11,364
29703,2,1,55,1,28,2019-06-24,2.54,1,175
29704,2,1,65,1,0,,,11,364
29705,2,1,65,1,1,2018-04-10,0.07,11,364
29706,1,1,40,1,120,2019-07-01,6.77,1,8
29707,1,1,100,2,9,2018-08-03,0.59,1,0
29708,1,1,40,5,0,,,1,0
29709,1,1,68,1,18,2019-06-26,1.06,1,152
29710,2,2,250,3,9,2018-06-12,0.53,1,0
29711,1,2,66,18,0,,,1,0
29712,1,2,66,3,0,,,3,0
29713,1,2,600,2,26,2019-05-09,1.59,1,253
29714,3,1,60,1,123,2019-07-03,7.07,1,105
29715,1,2,237,3,28,2019-06-03,2.09,1,0
29716,2,2,100,5,35,2019-05-31,2.19,1,0
29717,2,1,120,1,14,2018-12-08,0.81,3,360
29718,2,1,60,1,23,2018-05-20,1.31,1,0
29719,1,2,105,1,72,2019-07-02,4.08,2,307
29720,1,2,150,2,19,2019-06-05,1.13,1,1
29721,1,2,125,4,6,2019-04-19,0.36,2,0
29722,1,1,45,1,3,2018-07-29,0.21,2,0
29723,1,2,90,4,37,2019-01-02,2.18,1,0
29724,3,2,175,2,45,2019-06-22,2.84,1,33
29725,1,2,125,1,2,2018-07-07,0.13,2,0
29726,2,1,46,3,10,2018-12-20,0.57,1,0
29727,2,2,150,3,4,2018-04-17,0.23,1,0
29728,1,1,60,2,0,,,1,0
29729,3,1,70,1,0,,,1,0
29730,5,1,70,1,26,2019-07-07,5.23,1,0
29731,2,1,149,4,10,2019-01-02,0.65,2,0
29732,1,1,50,3,20,2019-06-22,1.15,6,178
29733,3,1,50,25,5,2019-01-01,0.33,3,155
29734,2,1,60,90,0,,,1,90
29735,2,1,69,3,17,2019-07-06,1.27,1,77
29736,3,1,44,1,4,2018-12-09,0.34,1,0
29737,1,2,80,90,23,2018-09-15,1.38,1,156
29738,4,1,25,1,34,2019-05-16,2.06,2,0
29739,1,2,480,7,2,2019-04-26,0.13,1,23
29740,1,1,46,3,7,2019-06-08,0.4,5,285
29741,2,2,150,2,3,2019-07-03,0.17,1,6
29742,1,1,55,1,36,2019-05-29,2.07,1,26
29743,1,1,58,3,9,2018-11-24,0.52,4,25
29744,1,1,58,3,11,2018-11-22,0.64,4,14
29745,2,2,280,3,0,,,1,87
29746,2,1,139,4,3,2018-07-31,0.17,1,0
29747,2,1,125,1,1,2018-02-03,0.06,1,0
29748,1,2,69,2,64,2019-07-04,3.95,2,225
29749,2,2,110,7,19,2019-06-19,1.11,1,171
29750,1,2,275,2,3,2018-09-03,0.22,1,0
29751,1,1,45,2,0,,,1,0
29752,1,1,125,3,1,2018-02-01,0.06,1,0
29753,1,2,249,2,54,2019-07-06,3.17,2,154
29754,3,3,32,2,28,2018-08-04,1.64,2,16
29755,1,2,140,2,54,2019-06-27,3.17,2,1
29756,2,2,86,2,3,2018-04-06,0.19,1,0
29757,1,1,50,3,1,2018-05-19,0.07,1,18
29758,2,2,165,2,27,2018-07-27,1.57,1,0
29759,2,2,150,2,20,2019-05-27,1.15,1,0
29760,1,1,80,1,1,2018-05-06,0.07,1,179
29761,1,1,58,2,38,2019-06-20,2.38,1,37
29762,1,1,38,2,13,2019-05-31,0.93,2,141
29763,1,2,350,3,0,,,1,0
29764,1,2,80,1,53,2019-06-15,3.02,3,363
29765,1,2,73,31,4,2019-05-20,0.31,1,5
29766,2,2,169,1,67,2019-06-26,3.81,1,186
29767,1,1,75,3,0,,,1,0
29768,3,1,59,2,1,2018-02-07,0.06,1,0
29769,2,2,145,7,9,2019-06-02,0.55,1,80
29770,1,2,195,6,6,2019-03-10,0.4,2,14
29771,2,2,199,5,6,2018-12-07,0.44,1,11
29772,2,2,100,31,1,2018-07-22,0.09,3,161
29773,1,1,60,1,54,2019-03-31,3.07,1,0
29774,1,1,45,7,5,2019-01-07,0.29,1,0
29775,2,1,90,5,11,2019-06-22,0.69,2,5
29776,3,2,78,4,26,2019-05-26,1.53,1,50
29777,2,1,59,6,3,2018-04-02,0.17,1,0
29778,3,1,37,2,17,2019-03-15,1.01,1,0
29779,2,1,110,1,135,2019-06-15,7.67,3,311
29780,1,1,35,5,0,,,1,0
29781,2,2,188,30,40,2019-06-23,2.35,1,146
29782,1,1,70,7,0,,,1,0
29783,1,1,45,2,48,2019-06-19,2.81,2,12
29784,1,2,169,3,22,2019-03-31,1.3,1,189
29785,2,2,275,2,63,2019-06-19,3.9,1,239
29786,3,1,50,2,0,,,1,0
29787,2,2,220,1,0,,,1,0
29788,2,2,190,2,5,2018-06-24,0.29,1,0
29789,1,1,35,2,0,,,1,0
29790,2,1,60,7,0,,,1,0
29791,2,2,189,30,3,2019-04-27,0.21,5,108
29792,1,1,45,2,23,2018-08-19,1.39,2,0
29793,1,1,60,1,19,2019-06-23,1.17,1,362
29794,1,2,149,3,38,2019-06-18,2.38,1,138
29795,2,2,170,2,0,,,1,0
29796,3,2,199,2,50,2019-06-21,2.95,1,161
29797,3,1,72,1,5,2018-12-31,0.4,1,35
29798,2,3,30,1,30,2018-06-01,1.72,4,0
29799,1,1,60,3,1,2018-02-26,0.06,1,0
29800,2,1,300,1,2,2018-04-02,0.13,1,0
29801,3,2,195,5,1,2018-06-30,0.08,1,0
29802,2,2,119,3,0,,,1,0
29803,2,2,159,15,2,2018-04-15,0.11,1,0
29804,1,1,27,14,0,,,1,0
29805,1,1,50,6,0,,,1,0
29806,1,2,150,14,0,,,1,0
29807,1,2,140,6,0,,,1,0
29808,2,2,120,30,3,2019-01-11,0.25,20,289
29809,1,1,65,2,74,2019-06-20,4.3,1,28
29810,1,2,98,3,45,2019-06-29,2.56,1,179
29811,4,1,39,1,29,2019-05-20,1.81,2,0
29812,1,1,50,6,3,2019-01-30,0.28,3,13
29813,2,2,189,29,3,2018-10-27,0.27,1,358
29814,2,3,75,1,30,2019-06-22,2.92,1,8
29815,1,2,100,2,27,2019-06-02,1.56,1,0
29816,1,1,36,28,1,2018-03-03,0.06,1,297
29817,1,1,25,30,6,2019-05-31,0.58,3,207
29818,2,1,84,4,14,2019-06-30,0.82,1,13
29819,2,2,295,1,114,2019-06-23,6.68,1,125
29820,3,1,38,7,0,,,1,0
29821,1,1,35,1,5,2018-11-30,0.42,1,0
29822,2,2,220,3,36,2019-07-01,2.11,1,331
29823,2,1,70,2,3,2018-01-31,0.17,1,0
29824,1,2,150,3,43,2019-07-02,2.86,1,10
29825,1,2,125,3,0,,,1,0
29826,2,1,75,1,15,2018-07-22,0.88,1,0
29827,1,2,110,3,32,2019-06-15,1.9,1,0
29828,2,3,60,2,0,,,1,0
29829,1,1,53,4,1,2018-01-29,0.06,1,0
29830,2,1,89,1,63,2019-06-22,3.74,1,12
29831,1,1,75,2,0,,,1,0
29832,1,1,29,2,3,2018-02-21,0.17,1,0
29833,1,2,128,5,56,2019-06-12,3.32,1,18
29834,2,2,130,3,3,2019-06-20,0.21,1,128
29835,1,1,50,2,13,2019-03-10,1.38,1,71
29836,2,1,110,2,13,2018-12-22,0.74,3,23
29837,3,1,45,5,3,2018-09-13,0.2,2,355
29838,1,1,90,5,1,2018-02-21,0.06,1,0
29839,1,2,125,5,0,,,1,0
29840,2,2,170,3,0,,,1,0
29841,1,1,60,2,0,,,1,0
29842,3,1,89,1,0,,,1,0
29843,1,2,150,2,59,2019-06-08,3.55,1,231
29844,1,1,35,1,77,2019-06-18,4.67,5,187
29845,1,1,32,3,0,,,1,0
29846,1,2,69,3,85,2019-06-18,5.0,1,193
29847,3,1,47,3,24,2018-11-05,1.44,1,0
29848,2,1,50,1,3,2018-04-02,0.19,1,0
29849,3,2,150,2,54,2019-06-24,3.1,7,70
29850,2,2,175,2,8,2019-05-06,0.46,1,0
29851,1,1,80,1,0,,,1,0
29852,4,3,20,4,1,2018-02-02,0.06,1,0
29853,1,2,140,4,19,2019-06-20,1.32,1,76
29854,1,1,150,1,0,,,1,90
29855,2,2,299,2,0,,,1,2
29856,1,1,75,4,0,,,1,0
29857,3,2,50,4,1,2018-03-03,0.06,1,0
29858,1,2,57,3,94,2019-07-02,5.4,2,69
29859,1,1,75,1,0,,,1,0
29860,1,2,100,2,1,2018-02-25,0.06,1,0
29861,2,2,190,1,5,2018-05-16,0.29,1,0
29862,2,2,130,4,3,2018-04-03,0.18,1,0
29863,1,1,65,3,12,2018-08-27,0.89,1,0
29864,3,1,25,3,60,2019-06-09,3.61,1,350
29865,3,2,175,1,21,2019-03-28,1.2,1,85
29866,1,2,450,2,27,2019-06-23,1.79,2,364
29867,3,2,200,2,58,2019-07-07,3.6,1,152
29868,3,1,55,2,11,2019-06-18,0.71,2,179
29869,2,2,400,2,2,2019-03-10,0.19,2,3
29870,1,2,200,2,6,2019-02-18,0.36,1,0
29871,3,2,140,1,67,2019-06-05,4.14,1,145
29872,2,1,160,4,23,2019-06-12,2.29,1,102
29873,3,1,100,1,13,2019-06-01,0.91,1,172
29874,2,1,90,2,12,2018-10-07,0.71,2,338
29875,2,1,120,3,0,,,1,0
29876,1,1,95,2,5,2019-01-25,0.74,1,0
29877,1,2,200,3,19,2019-05-20,1.1,1,4
29878,1,1,169,1,2,2018-11-24,0.16,3,115
29879,3,1,65,2,29,2019-03-14,1.68,1,240
29880,2,2,150,2,4,2018-06-10,0.25,1,0
29881,1,1,65,3,22,2019-06-10,1.4,1,89
29882,2,2,350,2,0,,,1,0
29883,2,2,250,3,9,2019-01-03,0.57,1,0
29884,2,1,90,14,0,,,1,0
29885,2,2,350,3,15,2018-11-25,0.9,1,5
29886,1,1,65,1,0,,,1,0
29887,1,1,27,1,1,2018-02-05,0.06,1,0
29888,1,2,115,3,37,2019-06-21,2.29,1,13
29889,1,1,74,3,37,2019-06-02,2.27,1,46
29890,2,1,110,3,1,2018-02-28,0.06,1,0
29891,2,2,148,4,20,2019-06-18,1.39,1,121
29892,2,2,150,2,6,2018-03-04,0.35,1,0
29893,3,1,35,7,0,,,1,0
29894,1,1,35,1,67,2019-06-11,3.83,5,186
29895,1,2,125,3,63,2019-07-05,4.36,1,165
29896,2,1,65,1,50,2019-05-24,3.69,1,1
29897,1,2,150,1,14,2019-04-23,0.82,2,307
29898,2,2,150,30,5,2018-12-24,0.3,1,53
29899,1,2,60,133,12,2018-12-17,0.71,2,0
29900,5,2,69,3,69,2019-06-19,4.21,1,21
29901,2,2,70,14,2,2019-05-26,0.19,1,0
29902,3,2,118,6,2,2019-01-02,0.13,1,0
29903,2,2,115,3,67,2019-06-28,3.98,2,132
29904,1,1,100,1,43,2019-06-23,2.65,1,365
29905,3,2,125,3,56,2019-06-17,3.76,1,107
29906,2,2,399,4,43,2019-06-13,2.55,1,161
29907,3,1,70,1,0,,,1,0
29908,2,2,100,3,16,2019-06-26,0.95,1,20
29909,1,2,100,2,2,2018-03-21,0.12,1,0
29910,2,2,495,6,12,2019-06-14,0.84,4,52
29911,2,2,120,4,21,2019-07-01,1.25,1,128
29912,1,1,140,3,1,2018-10-02,0.11,1,0
29913,3,1,50,2,51,2019-07-01,3.17,1,36
29914,5,2,119,3,28,2019-06-12,1.68,1,351
29915,1,2,200,3,40,2019-05-27,2.3,2,279
29916,2,2,145,30,1,2019-06-17,1.0,6,122
29917,3,2,50,1,95,2019-06-24,5.63,2,0
29918,2,2,125,30,5,2019-05-17,0.34,4,220
29919,2,2,117,5,1,2018-02-23,0.06,1,0
29920,2,2,350,31,1,2019-01-25,0.18,33,327
29921,2,1,145,2,29,2019-05-15,1.67,2,74
29922,1,1,35,6,0,,,1,0
29923,2,2,125,5,1,2018-03-14,0.06,1,0
29924,2,2,300,31,1,2019-01-03,0.16,33,248
29925,1,2,50,5,9,2018-12-20,0.52,1,0
29926,2,2,135,31,1,2018-05-21,0.07,33,338
29927,2,2,225,31,0,,,33,326
29928,5,2,60,3,41,2019-07-04,2.44,1,23
29929,2,2,300,31,5,2019-01-02,0.31,33,326
29930,2,2,250,31,0,,,33,345
29931,2,2,300,31,8,2018-12-27,0.49,33,342
29932,1,2,110,2,58,2019-06-23,3.39,1,62
29933,2,2,525,3,0,,,1,0
29934,1,2,104,1,27,2019-06-23,1.67,1,84
29935,1,1,39,1,14,2019-05-28,1.0,8,127
29936,3,1,45,1,55,2019-06-24,3.26,2,27
29937,1,2,178,2,19,2019-06-13,1.13,4,257
29938,1,2,220,4,4,2019-05-08,0.24,1,0
29939,1,1,45,1,0,,,26,249
29940,1,1,55,1,4,2018-03-16,0.23,26,179
29941,1,2,97,31,8,2019-05-23,0.59,2,138
29942,3,1,35,1,89,2019-06-29,5.31,6,256
29943,3,1,80,2,1,2018-10-07,0.11,1,219
29944,1,2,180,45,0,,,1,326
29945,1,1,50,5,14,2018-08-30,0.88,2,0
29946,3,1,68,1,23,2019-06-17,1.33,1,298
29947,1,2,140,2,18,2019-06-23,1.07,1,36
29948,2,1,150,14,6,2018-06-22,0.41,1,0
29949,3,2,100,3,0,,,1,0
29950,1,1,42,1,0,,,1,0
29951,1,2,75,7,2,2018-04-28,0.13,1,0
29952,4,2,77,7,0,,,1,0
29953,1,2,130,30,3,2019-01-05,0.24,1,339
29954,1,2,93,1,77,2019-06-22,4.49,1,55
29955,2,2,75,1,32,2018-11-25,1.87,1,0
29956,1,2,130,3,141,2019-06-17,8.21,2,114
29957,1,2,65,2,23,2019-06-29,2.88,1,20
29958,2,2,99,2,15,2019-06-23,0.89,1,0
29959,1,2,119,3,54,2019-07-01,3.58,2,240
29960,2,1,55,2,11,2018-12-17,1.15,1,0
29961,1,1,65,1,70,2019-06-24,4.9,2,291
29962,1,2,250,1,0,,,1,0
29963,1,2,140,3,30,2019-06-18,1.88,1,122
29964,2,3,29,1,13,2018-06-18,0.75,2,0
29965,1,1,94,2,52,2019-07-03,3.26,1,126
29966,2,2,72,2,11,2018-07-08,0.64,2,0
29967,3,1,31,3,21,2019-07-01,1.27,2,111
29968,2,2,150,6,1,2018-03-15,0.06,1,0
29969,1,2,250,3,41,2019-06-20,2.94,1,235
29970,1,1,80,7,2,2018-11-01,0.13,9,58
29971,1,1,80,5,2,2018-12-21,0.14,9,89
29972,2,2,150,2,20,2019-06-16,1.19,1,2
29973,3,1,75,2,1,2018-02-09,0.06,2,48
29974,3,1,49,7,28,2018-11-23,1.68,1,0
29975,2,1,85,2,25,2018-10-22,1.48,1,0
29976,3,1,83,1,9,2019-05-20,0.55,2,48
29977,2,2,135,4,3,2018-09-22,0.19,1,60
29978,2,2,100,1,1,2018-02-06,0.06,1,0
29979,2,3,25,1,51,2019-05-26,2.99,3,365
29980,2,2,329,4,12,2019-04-21,0.91,2,59
29981,2,1,48,1,13,2018-10-18,0.77,1,0
29982,2,2,180,4,0,,,1,0
29983,1,1,55,2,34,2019-05-29,1.99,4,341
29984,2,2,365,5,14,2019-06-07,0.86,2,50
29985,2,2,150,2,10,2019-03-25,0.58,1,6
29986,1,1,99,3,16,2019-06-18,1.24,3,360
29987,1,1,109,3,19,2019-06-26,1.37,3,360
29988,1,1,40,4,5,2019-05-28,0.38,3,61
29989,2,2,325,1,0,,,3,267
29990,1,1,58,2,2,2018-04-09,0.12,1,0
29991,3,1,76,1,13,2018-06-20,0.86,1,0
29992,3,2,289,4,10,2019-07-06,0.91,2,271
29993,3,2,65,2,14,2018-11-10,0.84,1,0
29994,2,2,850,3,27,2019-02-25,1.57,1,344
29995,2,2,160,2,3,2018-03-11,0.17,1,0
29996,2,2,225,2,12,2019-06-17,0.71,1,363
29997,1,2,90,30,4,2018-12-18,0.24,1,342
29998,1,1,70,2,29,2019-06-25,1.71,1,16
29999,1,1,45,7,11,2018-03-25,0.64,1,0
30000,2,2,100,4,5,2018-06-20,0.3,1,0
30001,2,2,90,10,5,2019-05-04,0.31,1,0
30002,5,1,35,3,0,,,4,0
30003,5,1,41,3,1,2018-02-11,0.06,4,0
30004,1,2,149,4,2,2018-08-14,0.16,2,0
30005,5,1,45,1,1,2018-02-21,0.06,4,0
30006,2,1,40,5,3,2018-03-20,0.18,1,0
30007,3,2,90,4,64,2019-07-03,3.71,1,106
