,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32236,1,1,46,3,1,2018-06-08,0.08,1,0
37063,3,2,86,1,6,2019-01-01,0.79,1,1
47766,3,1,60,30,0,,,1,43
38334,2,2,714,28,0,,,49,257
22797,1,2,186,30,1,2019-06-11,1.0,1,1
45065,1,2,90,30,0,,,1,80
4723,3,2,105,2,216,2019-06-18,3.54,1,70
15063,2,1,50,29,40,2019-04-30,1.14,2,0
9231,2,2,220,1,84,2019-06-25,1.75,1,6
26709,2,1,85,1,1,2018-01-01,0.05,1,0
40907,2,1,59,30,1,2019-03-17,0.26,3,332
38708,2,2,289,30,1,2019-03-31,0.3,232,235
46906,2,2,200,1,1,2019-06-27,1.0,1,326
11526,2,2,104,1,0,,,1,0
28553,2,1,50,16,0,,,1,0
29152,1,1,140,3,19,2019-06-17,1.03,2,79
15692,3,2,215,1,0,,,1,0
47251,2,1,51,1,1,2019-07-01,1.0,1,84
9361,2,2,165,5,5,2016-04-14,0.1,1,0
15855,3,2,68,4,11,2017-10-11,0.31,1,0
25402,2,2,1500,3,2,2018-06-19,0.11,1,186
11200,5,2,225,1,0,,,1,0
15218,1,2,117,3,1,2016-04-04,0.03,1,0
3717,1,2,40,2,0,,,2,0
30406,5,1,80,2,29,2019-05-18,1.81,3,17
17528,1,1,102,1,5,2016-09-06,0.14,1,0
45090,2,1,400,1,0,,,10,330
31928,2,2,300,1,8,2019-05-16,0.58,1,16
21014,2,1,115,2,27,2019-06-05,0.94,1,363
20751,1,2,143,2,8,2018-09-03,0.26,1,38
1158,2,2,150,2,162,2019-06-16,1.92,1,231
26824,2,2,230,2,2,2017-12-11,0.1,1,0
20778,2,2,145,1,51,2017-09-18,1.69,1,0
32845,1,1,89,2,0,,,1,175
34994,2,1,100,1,41,2019-06-18,3.8,3,64
36112,1,1,57,30,0,,,43,283
38875,1,3,30,2,14,2019-05-20,1.92,4,224
13853,5,2,88,1,121,2019-06-23,2.9,1,170
9494,2,2,450,2,48,2017-09-06,1.04,1,188
31294,2,2,115,2,12,2019-06-24,0.8,1,0
32120,2,1,100,2,42,2019-07-06,3.51,1,109
6331,2,2,399,2,122,2019-06-15,2.24,1,109
29004,2,1,41,15,3,2018-01-16,0.16,1,0
8456,2,2,199,1,0,,,1,0
24122,1,2,140,4,14,2018-11-14,0.58,1,8
26488,1,2,400,11,1,2017-10-15,0.05,1,0
10948,2,1,85,1,71,2019-06-20,1.55,2,186
20266,1,2,150,7,0,,,1,0
46392,2,2,900,1,2,2019-07-05,2.0,1,360
3920,1,2,79,3,43,2018-07-07,0.71,2,0
32239,1,1,85,1,1,2019-05-20,0.6,3,0
15820,2,1,100,1,1,2016-07-31,0.03,2,0
1867,1,1,70,1,37,2019-06-10,0.48,3,325
3872,2,2,200,3,4,2015-10-13,0.08,2,0
45946,2,2,177,29,0,,,327,343
11298,2,1,100,1,1,2015-10-13,0.02,1,0
21191,5,1,60,3,101,2019-06-23,3.43,10,83
15383,1,2,199,2,29,2019-05-26,0.74,1,174
3680,2,2,99,1,153,2019-05-26,2.39,4,327
37048,1,1,119,1,0,,,33,365
15730,3,1,65,1,49,2019-06-12,1.31,4,329
45720,5,1,55,1,0,,,1,236
31260,1,1,45,4,6,2018-11-26,0.41,1,0
20556,1,1,105,3,4,2018-05-28,0.13,3,0
11651,1,2,250,2,1,2015-12-06,0.02,1,0
23987,1,1,60,5,10,2019-06-30,0.43,2,23
8506,2,2,180,28,0,,,1,0
17424,2,2,119,7,0,,,1,0
36657,2,2,433,180,0,,,65,364
35971,1,2,110,28,1,2019-05-12,0.51,4,156
18936,1,2,40,2,8,2019-07-06,0.24,1,10
15405,3,1,50,7,83,2019-05-12,2.15,12,171
26605,5,1,25,3,38,2019-07-02,1.82,2,119
5318,1,2,225,4,3,2014-10-19,0.05,1,0
27966,1,1,60,1,14,2019-06-10,0.71,1,0
42907,2,2,180,5,7,2019-06-18,2.5,1,10
34182,2,1,100,4,32,2019-06-26,2.87,2,174
16013,1,1,35,5,1,2016-05-23,0.03,1,0
2660,2,2,120,1,76,2019-01-13,1.07,2,314
31134,1,1,50,1,114,2019-06-23,7.57,3,363
35747,2,2,174,29,0,,,96,311
4205,2,2,409,1,3,2016-09-11,0.05,1,0
40452,2,1,100,2,0,,,3,365
25452,2,1,58,5,0,,,1,0
43215,2,1,62,30,0,,,9,325
19439,2,1,189,1,4,2018-02-15,0.12,1,365
27469,3,1,58,6,38,2019-06-18,1.96,5,288
43126,1,2,125,2,1,2019-06-16,1.0,1,22
21414,2,1,75,3,48,2019-06-19,1.64,4,9
34424,2,2,180,30,0,,,65,364
15844,1,2,125,2,117,2019-07-08,3.08,2,262
12565,3,1,43,30,3,2018-11-07,0.08,18,310
37367,1,2,93,5,10,2019-07-07,1.6,1,2
24794,2,2,225,30,20,2019-05-16,0.9,25,286
37647,2,1,85,2,0,,,1,10
16509,2,1,110,7,2,2017-01-01,0.06,1,0
46477,1,2,125,5,1,2019-07-01,1.0,2,321
3728,1,2,80,13,109,2019-04-01,1.66,1,15
39143,1,2,150,3,26,2019-07-07,3.79,1,93
2966,1,1,84,1,60,2019-06-26,1.05,10,302
12132,2,1,95,1,1,2015-12-14,0.02,1,0
38642,3,1,45,2,11,2019-06-19,1.73,4,6
14809,2,2,225,5,24,2019-06-25,0.96,1,42
31635,2,1,50,30,2,2019-05-19,0.21,34,281
37241,2,2,123,4,13,2019-05-28,1.94,1,1
14975,1,1,95,2,0,,,1,0
14661,2,2,101,30,10,2019-01-08,0.4,1,0
24515,2,2,100,3,75,2019-07-01,3.12,1,60
31460,2,1,68,2,31,2019-06-23,2.1,1,265
29114,1,1,45,1,1,2017-12-31,0.05,1,0
743,1,1,50,3,26,2019-02-16,0.33,1,158
36546,1,1,42,2,2,2019-01-21,0.26,1,0
16439,2,1,40,2,11,2019-04-18,0.29,2,16
37435,2,2,350,2,5,2019-06-28,0.74,1,326
11400,3,1,45,2,85,2019-05-26,1.99,5,333
16434,2,1,300,1,0,,,1,0
13031,2,2,249,30,1,2018-01-25,0.06,121,273
807,1,2,120,6,66,2019-05-01,0.72,2,17
32789,2,1,100,7,2,2019-04-03,0.29,47,238
22290,5,2,145,2,76,2019-07-01,3.04,1,139
11702,2,2,210,5,0,,,1,0
38905,2,2,300,6,2,2019-06-06,1.33,1,270
6516,1,1,37,3,10,2019-04-22,0.2,1,6
32552,1,1,100,1,18,2019-05-08,1.36,2,33
15495,2,2,250,3,0,,,1,0
7290,1,1,65,4,2,2018-11-20,0.04,1,0
11307,1,2,140,7,16,2019-03-15,0.49,1,1
16515,2,1,52,1,33,2018-11-19,0.91,2,4
8041,1,1,100,3,97,2019-06-24,1.91,2,300
21780,2,2,243,30,0,,,23,364
13071,2,1,100,2,1,2015-12-09,0.02,5,0
5868,5,3,45,1,7,2019-07-01,0.14,7,365
31570,2,3,35,14,0,,,28,321
25776,1,1,37,7,15,2019-02-14,0.7,2,71
38665,3,2,250,14,2,2019-06-28,0.32,1,341
7021,2,3,80,1,29,2019-06-12,0.62,1,357
20325,1,2,200,3,6,2019-01-01,0.2,1,0
20753,1,1,36,6,1,2017-01-05,0.03,1,0
47335,2,2,91,1,0,,,1,50
95,1,2,105,3,118,2019-06-18,1.05,2,9
6279,2,2,400,3,1,2015-01-02,0.02,1,0
9796,2,1,200,1,0,,,1,0
34535,2,2,200,30,0,,,65,342
12934,1,1,120,2,9,2019-04-09,0.23,2,365
33156,1,2,300,2,27,2019-06-30,2.13,1,347
7617,1,2,180,4,67,2019-06-30,1.32,1,304
33023,1,1,95,3,0,,,1,0
48358,3,1,55,1,0,,,1,170
16756,2,2,140,2,55,2018-07-02,1.47,1,0
21663,1,2,99,4,55,2019-06-26,2.06,2,17
16161,2,2,150,2,17,2019-07-02,0.45,1,15
1268,2,2,110,10,16,2018-08-07,0.2,1,0
33568,1,2,100,5,8,2019-06-03,0.69,1,57
5725,2,2,131,3,10,2019-07-01,0.27,1,12
17346,2,2,125,3,27,2019-05-23,0.79,2,308
40715,2,1,199,1,5,2019-06-19,0.99,30,362
3094,2,2,149,4,35,2019-06-19,0.52,1,16
41950,2,2,349,1,1,2019-02-26,0.23,2,355
12952,2,2,300,3,0,,,1,0
31249,1,1,59,1,83,2019-07-02,5.48,3,24
47661,5,2,309,2,0,,,1,168
8988,1,1,62,1,1,2017-09-17,0.05,1,0
43752,1,2,101,60,0,,,2,32
19940,2,1,75,2,18,2019-05-17,0.88,3,62
23192,1,2,350,5,0,,,1,0
25871,2,1,115,1,33,2019-06-23,1.49,1,0
46613,2,2,250,1,1,2019-06-16,1.0,1,27
42703,3,1,65,1,2,2019-06-23,2.0,1,7
25647,2,2,190,3,2,2017-09-26,0.09,1,0
15900,2,1,65,1,154,2019-07-02,4.03,1,361
23742,2,1,90,1,124,2019-06-23,4.95,2,125
11012,1,2,70,1,1,2015-11-02,0.02,1,0
6103,1,1,80,2,108,2019-06-01,1.93,2,4
44616,2,2,159,29,0,,,327,220
31505,2,2,117,3,7,2018-08-15,0.5,1,0
34877,1,2,160,2,0,,,1,0
47983,2,2,99,2,0,,,1,189
30051,2,2,127,5,30,2019-06-24,2.0,1,32
14332,1,1,40,1,5,2018-06-17,0.12,1,0
40670,3,1,100,1,0,,,1,88
16215,2,2,115,30,6,2019-06-05,0.17,31,331
45390,2,2,125,7,0,,,1,24
26825,1,1,40,2,9,2018-10-26,0.43,1,71
39917,2,1,99,3,6,2019-05-04,1.02,1,5
39175,1,2,69,1,42,2019-06-30,6.09,1,57
4874,1,2,175,3,4,2014-11-02,0.07,2,365
31230,2,2,300,2,8,2019-05-20,0.81,1,199
8828,2,2,130,4,16,2018-04-20,0.32,3,0
8810,1,2,85,5,2,2015-06-20,0.04,1,0
19005,2,1,80,5,1,2017-01-01,0.03,1,0
8645,1,1,52,18,24,2019-05-08,0.49,8,76
27842,2,2,165,3,1,2017-12-14,0.05,1,0
28971,2,2,90,2,3,2018-07-23,0.17,1,0
27033,2,1,30,3,86,2019-06-24,4.32,2,0
47965,3,1,99,1,0,,,8,319
15891,2,2,154,4,3,2016-08-26,0.08,1,0
1085,2,2,139,4,23,2015-10-04,0.27,1,0
34787,1,1,59,5,8,2019-05-11,0.74,1,177
37495,1,1,85,3,7,2019-07-01,1.0,1,42
35344,3,1,80,1,75,2019-07-05,9.34,3,57
43710,2,2,250,5,7,2019-06-08,2.76,1,155
33846,2,2,180,2,2,2019-06-10,0.17,1,4
14477,1,2,120,2,5,2016-05-09,0.13,1,0
3582,2,2,125,2,8,2015-01-02,0.13,1,0
42074,2,1,499,1,0,,,9,293
32575,1,2,350,2,0,,,1,18
25337,2,2,290,14,0,,,1,341
15687,2,2,87,30,2,2018-05-30,0.06,52,365
3295,1,1,72,5,62,2019-07-01,1.05,6,140
48194,2,2,157,3,1,2019-06-28,1.0,1,169
20785,2,2,83,30,0,,,52,325
10502,1,1,69,1,291,2019-07-01,6.23,7,68
33958,1,2,250,3,7,2019-03-22,0.71,1,17
2403,1,2,155,4,125,2018-12-29,1.68,1,297
15548,2,1,40,3,1,2016-07-16,0.03,1,0
22093,3,1,55,1,41,2019-07-03,2.18,1,5
46340,1,2,220,6,0,,,1,43
7300,3,1,36,1,69,2019-07-01,1.32,1,354
9070,1,2,105,14,48,2019-05-23,1.02,1,74
8126,2,1,95,2,247,2019-06-27,4.87,1,60
45099,1,1,85,2,9,2019-06-26,4.58,2,319
5835,1,2,210,6,27,2019-05-02,0.47,1,302
21830,2,2,150,3,6,2017-07-20,0.22,1,90
18493,2,2,70,21,1,2016-11-04,0.03,1,0
17170,1,2,1000,1,10,2018-06-14,0.28,3,365
9069,1,1,130,1,0,,,1,0
4786,2,1,69,3,18,2019-05-04,0.29,4,270
30375,3,1,39,2,59,2019-06-18,3.7,5,157
19329,2,1,200,2,0,,,2,89
27575,3,1,50,5,0,,,1,0
410,2,2,132,4,10,2017-01-01,0.1,1,0
42273,1,1,40,1,5,2019-04-07,1.35,1,89
12091,5,1,65,3,2,2019-01-02,0.05,1,356
22933,3,2,278,2,16,2018-07-12,0.62,6,0
32051,2,2,220,3,15,2019-06-21,1.21,1,84
14230,1,1,65,1,245,2019-06-15,5.87,13,339
43304,4,2,115,1,1,2019-06-30,1.0,1,339
40413,1,2,170,3,5,2019-07-02,2.54,1,304
18573,2,1,110,1,40,2019-05-17,1.16,3,345
40442,1,2,250,14,0,,,1,364
14679,2,2,355,30,0,,,49,364
45239,1,1,35,7,2,2019-06-29,1.4,1,1
2816,2,2,125,1,15,2016-05-24,0.21,1,362
24425,1,1,54,1,65,2019-06-16,2.75,12,57
13049,2,2,100,5,0,,,1,0
16074,2,2,399,2,80,2019-06-24,2.11,1,212
39141,3,1,75,1,33,2019-07-06,4.63,3,81
33462,2,2,190,29,0,,,96,284
31327,2,2,95,7,0,,,1,0
24960,5,1,65,2,91,2019-06-22,3.82,4,325
31063,2,1,70,1,16,2019-01-01,1.22,6,32
11443,2,1,50,1,38,2019-07-01,0.85,2,344
24257,1,3,32,7,1,2018-08-27,0.09,4,320
44279,2,1,59,30,0,,,3,35
20793,1,1,54,5,12,2018-12-09,0.4,1,21
36306,3,1,41,29,1,2018-12-15,0.15,37,1
38933,1,1,42,30,1,2019-05-08,0.48,27,346
26481,2,1,55,3,66,2019-06-23,3.05,1,251
4585,2,2,280,2,17,2018-03-23,0.28,1,0
47592,1,2,75,2,3,2019-06-28,3.0,1,163
448,1,2,165,5,117,2019-06-29,1.28,1,23
22268,1,1,200,1,13,2019-06-23,0.5,2,23
44233,2,2,127,5,4,2019-06-29,1.74,1,192
14587,2,1,45,1,2,2016-04-26,0.05,1,0
43403,2,2,152,29,1,2019-05-21,0.6,327,193
31363,1,1,45,5,5,2018-11-26,0.35,1,0
8977,1,2,109,2,224,2019-07-05,4.7,2,73
4417,1,2,100,3,284,2019-06-24,4.57,1,237
25118,3,2,49,2,59,2019-06-18,3.09,1,24
14418,2,2,125,10,5,2019-04-27,0.12,1,88
8965,3,2,300,2,13,2016-10-12,0.27,1,365
31252,2,2,165,2,61,2019-06-26,4.06,1,59
25423,2,1,60,1,2,2017-10-29,0.09,1,0
21408,1,1,55,1,111,2019-06-22,3.77,3,9
4041,2,1,75,2,124,2019-07-07,1.92,1,109
36316,1,1,99,4,13,2019-05-09,1.41,2,48
12741,1,2,159,1,3,2017-01-02,0.1,1,0
18038,1,1,75,2,17,2017-07-30,0.47,5,0
37554,2,1,125,3,2,2019-06-30,0.32,1,238
23266,2,2,205,2,109,2019-07-01,4.29,1,32
29626,1,2,100,2,20,2018-12-12,1.17,1,0
26248,3,2,113,2,55,2019-07-01,2.5,1,297
36465,1,1,44,30,1,2018-11-20,0.13,2,9
25771,2,2,699,3,3,2019-04-11,0.2,4,324
19191,2,2,450,30,12,2019-01-06,0.38,1,165
38474,1,2,100,4,2,2019-04-26,0.31,1,35
10558,3,2,70,2,13,2019-01-11,0.28,1,159
19923,2,2,375,2,14,2019-05-19,0.73,2,335
23594,1,1,33,2,71,2019-06-18,3.17,2,15
10511,1,2,155,31,8,2018-05-31,0.17,1,331
48768,1,1,65,2,0,,,1,6
19436,1,2,99,180,4,2017-01-29,0.12,1,365
48329,1,1,75,4,0,,,1,6
12715,1,1,75,3,5,2018-01-02,0.12,1,365
45963,1,2,295,2,1,2019-06-16,1.0,3,318
16319,2,1,60,1,63,2019-06-07,1.74,2,0
43947,2,2,200,28,0,,,1,82
14024,3,1,65,2,0,,,1,0
44675,2,1,45,14,0,,,1,2
19215,1,2,135,2,22,2019-07-07,0.66,1,5
34871,1,1,55,2,27,2019-06-23,2.47,3,346
22916,2,2,50,4,4,2018-07-04,0.15,1,0
29342,2,1,70,1,0,,,1,0
34968,1,1,65,30,30,2019-06-04,2.84,4,365
35722,2,1,130,2,45,2019-06-24,4.87,3,277
16217,2,2,100,2,2,2016-07-17,0.05,1,0
30227,1,1,59,5,1,2018-09-03,0.1,2,48
4516,2,2,87,30,8,2018-08-15,0.2,52,311
32525,2,2,149,1,15,2019-07-02,4.74,1,265
18631,1,1,59,1,13,2018-07-30,0.38,1,332
10101,2,1,90,2,1,2015-09-21,0.02,3,0
11913,2,2,650,3,130,2019-06-05,3.11,2,235
22741,2,1,37,30,4,2018-07-15,0.18,8,291
1135,2,2,125,1,261,2019-06-22,3.24,1,212
32877,3,2,325,4,6,2018-12-31,0.51,1,3
33699,1,1,60,2,37,2019-06-20,3.27,1,54
40776,1,2,175,3,2,2019-06-01,0.53,1,5
40489,5,2,247,2,15,2019-06-30,3.17,3,322
31689,1,2,115,3,9,2019-01-30,0.63,1,0
46043,1,2,198,9,4,2019-07-01,3.33,2,159
32193,2,2,180,4,0,,,1,0
24717,2,1,69,4,2,2017-08-15,0.09,1,0
22875,1,2,235,1,57,2019-06-27,7.04,2,228
4714,1,1,69,2,25,2019-02-12,0.47,2,125
37814,1,2,120,3,2,2019-05-04,0.61,1,31
38626,1,2,125,5,3,2019-05-18,0.48,1,0
13846,1,1,51,1,0,,,1,0
10790,1,1,129,4,5,2017-01-04,0.11,5,365
42957,1,2,295,2,1,2019-04-07,0.32,1,0
12415,1,2,120,2,0,,,1,0
47257,2,2,200,1,1,2019-07-01,1.0,1,270
9909,3,1,49,1,0,,,1,0
8788,4,1,49,2,100,2019-06-29,2.12,2,284
19084,1,1,60,1,25,2019-06-07,0.74,4,52
26455,2,1,99,2,35,2019-02-07,1.62,2,129
30919,2,1,159,1,67,2019-05-27,4.29,4,0
9934,1,1,70,3,90,2019-06-30,1.89,1,323
46218,1,1,42,30,0,,,27,248
30849,1,1,40,2,1,2018-05-20,0.07,1,0
38352,3,2,250,2,1,2019-01-21,0.18,1,365
48308,2,1,195,1,1,2019-06-30,1.0,1,36
29890,2,1,110,3,1,2018-02-28,0.06,1,0
27124,3,1,40,1,119,2019-07-08,5.8,4,229
45132,1,1,70,5,1,2019-06-09,1.0,1,282
7482,3,1,38,30,4,2018-11-03,0.08,43,222
22392,1,1,30,30,6,2019-06-15,0.22,2,0
11752,2,2,200,1,0,,,1,0
48865,2,1,80,1,0,,,1,79
15776,2,2,120,2,4,2016-08-22,0.11,1,0
16129,1,1,75,2,0,,,1,0
14066,2,1,80,2,69,2019-06-15,1.72,1,140
39383,1,2,120,2,27,2019-07-02,4.2,1,8
37406,1,1,65,2,34,2019-07-02,4.2,1,175
27678,1,1,51,1,21,2019-05-31,1.08,8,130
8092,1,2,150,2,2,2017-01-14,0.06,1,0
8251,1,1,100,1,0,,,1,0
6306,1,1,55,7,98,2019-05-22,1.75,3,312
1948,1,2,150,2,37,2019-05-19,0.58,2,230
19133,2,2,150,20,38,2019-07-05,1.13,1,29
48169,2,2,300,2,0,,,1,168
5447,2,2,195,3,25,2018-11-05,0.43,3,0
6028,2,1,60,1,22,2018-02-10,0.63,1,0
41962,1,2,106,1,33,2019-07-04,7.56,2,15
41336,3,1,80,2,5,2019-06-27,1.06,1,157
2458,2,2,135,1,190,2019-06-21,2.57,1,105
47789,1,2,110,2,0,,,1,30
24044,1,1,225,5,0,,,2,1
47329,1,2,98,1,0,,,2,88
46123,3,1,50,3,4,2019-06-28,4.0,1,0
32618,5,2,150,1,26,2019-07-01,3.15,1,175
35359,2,2,215,3,7,2018-11-24,0.68,1,0
39445,2,2,500,1,0,,,1,87
21601,1,2,170,4,8,2019-06-03,0.29,1,1
22474,3,2,100,1,0,,,1,0
44484,2,2,128,3,9,2019-07-05,4.66,1,236
42312,1,1,68,1,7,2019-06-08,2.23,1,0
2415,1,2,137,2,59,2019-06-28,0.81,1,80
9463,1,1,45,3,87,2019-06-30,1.91,1,258
48251,1,2,200,3,1,2019-07-06,1.0,4,357
31003,2,2,115,7,7,2018-11-01,0.48,2,0
8861,2,1,155,1,179,2019-06-20,3.66,11,243
1733,1,1,100,20,1,2014-06-10,0.02,6,214
23830,1,2,125,2,11,2019-07-01,0.45,1,26
43054,2,1,120,1,5,2019-06-05,3.33,1,55
44957,2,1,450,1,0,,,14,336
31907,3,1,55,1,20,2019-05-19,1.44,7,107
40078,1,1,61,2,1,2019-01-01,0.16,1,307
41059,2,1,80,1,30,2019-06-29,5.73,1,183
48042,2,1,42,2,0,,,2,14
10206,2,2,425,4,68,2019-06-16,1.45,1,36
21064,3,2,99,4,50,2019-06-25,1.85,2,60
17103,2,2,149,30,2,2018-08-18,0.08,87,339
4536,1,2,185,5,60,2019-03-29,1.3,1,0
9043,1,2,150,14,3,2016-04-18,0.06,1,0
18656,3,2,249,1,6,2019-05-26,0.18,4,365
18530,3,1,40,4,23,2019-04-23,0.73,1,30
17565,1,1,50,5,0,,,1,0
13719,2,3,125,1,6,2019-05-19,0.15,1,365
6236,3,2,105,25,14,2018-07-31,0.27,1,277
14656,2,1,95,1,80,2019-07-02,2.0,2,49
46734,2,2,250,2,3,2019-07-06,3.0,1,190
42976,2,2,245,5,8,2019-06-19,3.24,2,13
28115,3,2,120,1,118,2019-07-07,6.05,2,79
1543,2,1,72,14,11,2017-12-08,0.16,3,297
39084,2,2,100,2,0,,,1,3
610,5,1,50,5,235,2019-06-29,2.49,2,271
7946,2,2,170,5,26,2019-05-18,0.55,1,115
5723,1,1,65,1,32,2015-11-10,0.55,1,188
6518,1,1,33,2,9,2019-01-01,0.19,1,0
4553,2,2,200,4,4,2016-09-22,0.07,1,0
5351,2,2,860,4,39,2016-08-17,0.67,1,365
32927,2,1,85,3,30,2019-07-04,2.48,4,145
44624,1,1,90,3,1,2019-05-20,0.6,3,1
643,1,2,199,30,242,2019-04-01,2.59,1,102
42902,5,1,85,1,0,,,1,365
2161,3,1,75,4,19,2019-04-25,0.52,1,10
3205,2,1,45,4,7,2019-06-23,2.26,1,32
43287,1,1,30,3,0,,,1,0
38927,2,2,275,30,35,2019-06-24,5.0,1,253
28649,2,2,90,3,32,2019-07-02,1.69,1,1
5389,1,1,42,4,4,2018-07-17,0.11,2,0
20703,1,2,72,6,0,,,1,0
7858,2,1,250,1,1,2015-05-22,0.02,1,0
25059,2,2,280,3,92,2019-06-27,4.13,1,69
5333,2,2,130,30,2,2016-07-16,0.04,52,365
13553,3,1,45,1,27,2019-06-24,0.75,1,16
8294,1,1,53,2,56,2019-06-01,1.12,2,81
30236,2,1,35,20,1,2018-10-20,0.11,2,267
42791,2,1,149,1,14,2019-06-25,3.78,5,0
33221,2,2,295,5,3,2018-08-21,0.27,1,0
24533,2,1,67,2,28,2019-07-03,1.22,1,179
13132,1,1,35,1,1,2015-12-26,0.02,1,0
2321,1,2,120,3,13,2018-12-31,0.18,1,201
6545,1,2,150,3,1,2016-01-03,0.02,1,0
42296,2,1,150,2,0,,,1,88
33090,2,1,69,2,0,,,1,0
5088,1,2,81,30,99,2019-01-06,1.67,3,318
23007,2,1,75,2,13,2018-09-16,0.55,1,0
28478,3,1,55,1,0,,,1,0
24967,1,1,60,2,48,2019-06-14,2.04,1,328
6270,1,1,75,1,0,,,1,0
12543,1,1,45,3,1,2016-01-09,0.02,1,0
40347,2,1,55,2,0,,,2,0
16110,2,2,150,3,40,2019-04-22,1.05,1,4
10691,1,1,98,1,31,2019-06-21,0.67,1,343
43905,1,3,45,2,0,,,3,179
21179,1,1,55,3,0,,,1,0
45487,2,1,50,14,1,2019-05-17,0.57,1,0
41678,3,1,80,2,14,2019-07-05,3.26,1,51
33502,1,1,45,2,25,2018-11-30,2.05,1,0
45896,2,1,119,3,1,2019-07-03,1.0,2,10
29272,2,2,220,30,2,2019-02-04,0.17,4,280
20327,1,3,100,2,0,,,1,364
29160,1,2,125,3,27,2019-07-03,2.77,1,41
39967,2,1,89,2,6,2019-05-22,0.95,2,170
45779,1,1,79,7,1,2019-06-01,0.77,1,22
11659,2,2,95,2,0,,,1,0
8401,1,2,74,2,0,,,1,0
16097,2,2,74,2,8,2016-08-24,0.21,1,0
22749,2,2,295,1,52,2019-07-07,5.05,1,256
38385,2,2,175,1,24,2019-06-25,3.17,1,365
16744,2,1,67,1,8,2019-01-01,0.23,1,0
40948,3,2,175,2,7,2019-06-23,2.88,2,345
34804,2,1,49,5,14,2019-06-12,1.37,6,12
19294,1,1,32,2,1,2017-01-05,0.03,1,0
38172,2,1,75,1,33,2019-06-23,4.52,2,0
43836,3,1,34,30,0,,,23,324
32048,2,2,206,5,3,2019-01-02,0.22,1,12
2199,2,2,499,5,47,2019-06-08,0.63,1,341
46248,2,2,99,2,0,,,1,18
44631,1,2,90,6,1,2019-06-21,1.0,2,0
22789,1,2,100,3,62,2019-05-19,2.37,1,108
21462,2,1,60,30,1,2017-06-05,0.04,1,0
7087,1,2,195,2,3,2015-12-30,0.06,1,0
22013,1,2,199,90,35,2019-04-09,1.25,1,0
15221,2,2,500,3,0,,,1,0
4139,2,1,425,3,24,2019-06-08,0.39,1,365
11697,2,2,195,3,5,2017-03-12,0.14,1,0
13449,2,1,85,2,2,2016-01-01,0.05,1,0
10505,1,1,79,1,291,2019-06-29,6.26,7,26
12747,2,2,300,1,0,,,1,0
47301,1,2,130,2,0,,,1,79
7944,1,1,68,3,2,2018-06-25,0.11,1,0
48274,1,2,250,3,0,,,1,85
48322,2,2,250,14,0,,,1,34
28383,1,1,70,20,0,,,1,0
41326,2,2,160,30,2,2019-06-15,0.86,1,126
40885,1,2,280,1,12,2019-06-20,3.21,4,250
36362,1,1,60,1,9,2019-06-24,0.98,7,180
31429,1,1,40,30,3,2019-06-21,0.23,3,288
39444,1,1,48,3,13,2019-06-18,2.05,1,34
36702,2,2,85,30,2,2019-02-26,0.44,3,118
1069,5,2,100,5,82,2018-12-15,0.96,1,63
23011,5,1,50,365,0,,,1,363
23140,1,2,175,30,14,2018-12-17,0.55,1,0
17906,2,2,350,5,1,2016-09-23,0.03,1,0
40913,2,1,73,15,0,,,28,185
25221,1,2,83,1,42,2019-06-30,1.79,1,348
41749,2,2,200,29,0,,,327,311
41947,1,1,89,2,3,2019-05-21,0.9,2,5
18566,1,1,100,2,93,2019-06-23,2.78,2,74
43624,3,2,100,1,15,2019-07-07,5.84,1,326
13102,1,1,45,1,0,,,1,0
13740,1,1,45,4,0,,,1,0
42741,1,1,90,3,2,2019-04-21,0.71,1,0
40782,2,2,167,5,13,2019-06-20,2.75,1,91
12836,1,1,50,3,0,,,1,0
13183,2,2,174,2,142,2019-06-25,3.31,1,198
4172,2,1,95,1,32,2018-09-09,0.75,1,0
16008,1,1,65,2,77,2019-06-22,2.04,2,116
21921,3,2,110,3,10,2019-05-28,0.37,1,16
46186,3,1,100,1,0,,,1,343
33799,3,1,50,1,47,2019-07-01,3.96,1,348
41035,1,2,190,4,4,2019-05-31,1.05,1,187
33358,2,2,200,30,0,,,50,365
19134,1,1,50,2,5,2017-10-22,0.15,1,0
27021,3,2,250,3,1,2018-01-02,0.05,1,180
19759,1,2,87,1,9,2019-01-21,0.3,3,0
11142,1,2,160,5,79,2019-07-06,1.72,1,271
24916,1,2,145,2,0,,,1,0
33562,1,1,56,2,15,2019-06-05,2.33,1,57
36414,3,2,90,7,2,2018-10-26,0.22,1,90
25226,1,2,68,30,11,2019-05-31,0.48,5,332
11018,2,1,70,3,31,2019-05-17,0.68,3,345
32394,2,1,85,4,11,2019-07-01,0.86,1,0
17499,3,1,35,1,2,2016-08-16,0.06,1,0
22028,1,1,79,1,2,2017-05-28,0.08,1,0
33944,1,1,31,4,10,2019-03-18,0.85,1,0
9148,2,2,99,3,4,2016-06-15,0.1,1,0
31548,3,1,79,1,35,2019-07-07,2.4,3,32
39777,2,2,240,2,4,2019-06-01,1.06,327,99
20660,2,2,120,4,2,2017-05-27,0.07,1,0
37619,1,1,60,10,1,2018-12-11,0.14,1,365
15829,1,2,135,3,148,2019-06-21,3.84,2,91
8235,1,1,75,1,0,,,1,0
